ID_REF	GSM1599177	GSM1599178	GSM1599179	GSM1599180	GSM1599181	GSM1599182	GSM1599183	GSM1599184	GSM1599185	GSM1599186	GSM1599187	GSM1599188	GSM1599189
FLJ42957	15.3542	17.3542	129.646	13.6875	26.1458	20.8542	19.6042	43.5208	19.0208	NA	3.85417	1.9375	15.1042
FLJ42953	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
LDB2	14.5208	7.5625	1.14583	7.97917	14.8125	16.3958	5.02083	6.1875	6.72917	2.60417	4.64583	8.6875	11.8542
LDB3	6.22915	NA	5.9375	8.15973333333	1.96527766667	2.85416766667	6.729165	2.8333335	4.25	3.85417	2.2500015	4.3125015	5.083335
LDB1	9.77083	16.2292	10.7292	10.6042	5.39583	5.8125	3.85417	23.2292	1.39583	1.9375	11.6875	5.60417	6.47917
SPRY3	NA	NA	NA	NA	NA	NA	NA	10.9375	NA	NA	NA	NA	NA
LOC387941	NA	0.770833	8.0625	NA	6.77083	3.22917	2.72917	2.14583	15.9375	4.4375	13.1875	6.85417	5.22917
PDXDC2	1.35417	NA	3.85417	9.0625	1.9375	2.85417	2.0625	1.1875	4.416665	2.6875	4.1875	9.5625	3.9375
LIN9	5.85417	NA	NA	4.0625	9.22917	19.1042	NA	3.22917	9.0625	9.1875	3.6875	16.7292	16.2708
TRPC3	NA	NA	NA	NA	3.6875	2.0625	0.604167	1.22917	NA	NA	NA	NA	NA
HNRPM	965.6679	861.167085	462.3541	858.375415	2139.69	984.3346	1211.70875	816.877085	738.50125	814.872915	1918.94	1164.52125	1092.685415
ATP5G1	129.77075	204.75025	117.58325	255.41675	163.45825	119.99975	175.24975	94.56275	171.1251	260.66675	129.5624	151.77075	128.3541
HNRPK	751.0621	419.1044	668.3329165	494.10425	706.20875	944.2096	942.29375	681.54375	563.8946	491.1456	815.8754	837.0204	987.9979
PLEKHA4	10.6042	6.47917	10.5208	NA	1.1875	1.35417	6.5625	3.85417	1.35417	4.64583	3.85417	10.5208	NA
PLEKHA5	1.77083	NA	NA	4.72917	2.14583	0.770833	3.0625	12.3125	7.0625	6.85417	8.14583	7.4375	9.89583
PLEKHA6	1.1875	NA	NA	NA	NA	1.14583	NA	2.0625	NA	NA	NA	NA	NA
PLEKHA7	1.1875	16.9375	4.9375	1.5625	NA	1.8125	11.4792	2.0625	NA	4.39583	NA	5.0625	6.85417
LOC728715	4.77083	15.1458	76.6458	30.5208	8.14583	5.9375	NA	23.6875	21.6042	34.7708	19.6042	22.4792	18.8125
PLEKHA2	364.00025	266.25025	326.687585	241.728915	418.021	248.72925	189.958415	203.354343333	341.6456	204.25679	228.034876667	324.56275	322.29175
HNRPR	740.979	682.021	400.271	441.604	1217.27	1219.52	1111.02	416.771	602.229	548.729	808.354	779.688	926.479
PLEKHA8	10.9792	NA	NA	NA	0.104167	2.6875	NA	NA	4.77083	NA	NA	4.3125	4.22917
PLEKHA9	64.5208	70.8958	16.4375	92.3542	52.9792	31.9792	57.6875	2.10417	52.4792	47.6458	62.7292	72.9792	69.2292
CTPS	12.9792	15.8958	3.85417	34.3958	20.6458	12.1458	16.0625	9.0625	13.0625	19.5208	25.1875	35.8958	25.7292
TRPC5	3.35417	11.8125	NA	14.8958	2.85417	5.64583	NA	NA	NA	NA	11.4792	4.64583	4.60417
SEC62	58.3125	35.0208	24.5625	35.4375	29.1042	35.2708	1.3125	40.3542	70.2708	45.7708	86.3958	78.4792	79.2708
SEC63	29.3333	32.95835	84.81225	39.85415	83.7292	47.33335	70.35425	58.25	29.7917	38.25	31.0	37.16665	42.45835
HRNR	NA	NA	NA	NA	NA	1.3125	NA	NA	NA	NA	NA	NA	NA
MGAM	31.0208	56.3542	477.97925	17.9375	1.3541685	NA	43.6458	143.1874	33.6042	12.20835	13.8958	8.3958335	1.35417
B3GNTL1	18.1875	57.7292	28.8958	37.3542	11.9792	17.1458	13.3125	40.2292	27.8542	37.8542	18.8125	16.2292	25.5625
VN1R2	8.0	10.729165	25.374985	10.375	7.479165	13.791665	19.6667	14.0625	4.541665	7.083335	10.124985	17.2292	6.708335
TPTE	NA	NA	NA	NA	NA	9.8125	NA	5.8125	NA	NA	NA	NA	NA
VN1R1	NA	2.0625	NA	5.3125	5.02083	NA	NA	14.4375	3.85417	NA	3.6875	4.22917	5.97917
VN1R4	10.4375	NA	2.27083	6.5625	0.104167	4.0625	2.77083	3.22917	NA	NA	0.9375	4.35417	10.4375
VN1R5	2.60417	6.47917	14.8542	6.85417	13.0625	19.5208	15.2708	7.72917	6.85417	3.85417	NA	0.270833	7.27083
TPT1	13410.425	14595.375	9898.06	11755.49	14069.895	14382.45	13065.415	12363.97	12270.145	10435.925	14512.545	12820.095	13227.925
GLRA1	NA	2.35417	1.1875	NA	NA	NA	NA	7.5625	NA	NA	2.0625	5.35417	NA
LOC729393	NA	NA	NA	NA	NA	NA	3.14583	NA	0.8125	NA	NA	NA	NA
LOC441737	NA	NA	4.6875	NA	NA	NA	2.60417	NA	5.60417	NA	NA	NA	4.10417
LOC729396	NA	5.39583	NA	5.9375	NA	2.97917	0.8125	NA	3.35417	5.8125	9.60417	NA	3.85417
C14orf70	3.47917	2.5625	1.3125	0.895833	NA	NA	NA	NA	NA	14.8125	1.27083	NA	NA
LOC729399	NA	4.291665	4.583335	NA	6.583315	4.9375	NA	NA	0.3125	NA	0.229167	5.75	4.4375
LOC339047	4.09027283333	8.9375	4.9583325	11.7847233333	8.4375	8.2625	6.972215	5.84027283333	3.24305666667	4.179168	2.8041654	5.760415	3.20139
C14orf79	NA	NA	4.47917	2.5625	NA	NA	NA	5.5625	NA	NA	7.52083	NA	NA
MYH2	3.14583	NA	NA	5.39583	NA	NA	NA	0.979167	1.1875	NA	NA	0.770833	3.27083
MYH3	22.6875	NA	0.729167	NA	6.64583	14.7292	5.52083	NA	14.0208	6.27083	16.5208	10.1042	8.5625
MYH1	6.35417	9.22917	8.8125	5.8125	2.9375	NA	NA	9.14583	2.4375	5.77083	6.47917	2.0625	0.8125
MYH6	2.85417	16.4375	1.5625	9.5625	14.2292	9.52083	9.72917	10.7708	1.5625	11.4375	14.3125	6.5625	9.1875
MYH7	NA	NA	3.47917	NA	4.10417	NA	NA	8.5625	0.145833	0.395833	2.77083	NA	NA
MYH4	1.52083	NA	0.104167	0.8125	NA	3.5625	1.35417	1.27083	NA	3.8125	NA	NA	NA
BAGE4	NA	1.3125	3.4375	3.39583	1.6458335	1.35417	0.104167	0.145833	4.60417	9.4375	NA	3.8125	7.27083
LOC646654	10.4375	NA	9.89583	1.85417	0.104167	3.22917	NA	11.4375	NA	7.35417	9.9375	2.60417	NA
MYH9	4636.25	3039.83	6117.895	4379.29	3187.395	3006.96	3541.375	6717.585	4021.605	4460.065	4493.685	4730.125	4090.02
LOC646653	7.5625	4.4375	9.4375	3.85417	3.10417	1.5625	15.6875	7.0625	5.52083	6.1875	6.77083	2.3125	10.1042
BACE1	10.7292	7.6875	2.1875	8.27083	6.583335	12.27085	6.541665	2.85417	10.4375	7.8125	13.02085	11.499985	9.14583
VGLL2	1.10417	1.0	15.312515	9.77083	2.291665	7.083335	15.9375	3.7083335	8.833335	3.64583	7.4999835	10.64585	4.0625
VGLL3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CADM4	NA	6.02083	5.0625	4.10417	2.64583	NA	1.97917	5.9375	NA	9.1875	0.979167	6.89583	0.4375
VGLL1	9.9375	16.4792	15.6875	7.35417	6.47917	7.47917	14.8125	23.6875	13.8958	3.0625	4.10417	9.89583	14.6875
CADM2	5.39583	NA	NA	NA	NA	3.6875	1.35417	9.0625	NA	5.6875	NA	NA	0.770833
CADM3	4.10417	NA	3.6875	NA	NA	NA	13.1875	NA	4.8125	NA	0.979167	5.22917	10.4375
VGLL4	124.896	130.104	43.5208	188.521	78.2292	103.604	91.0208	63.5625	80.7292	151.479	162.438	144.229	137.438
CADM1	5.0625	15.4792	13.8958	7.5625	9.22917	9.72917	12.3542	7.27083	2.9375	5.35417	2.77083	13.8958	14.0208
KIAA0430	744.146	871.979	1765.4	577.229	741.771	785.146	570.188	604.896	642.104	493.146	668.312	644.312	710.729
LST-3TM12	NA	NA	10.4375	NA	4.39583	4.10417	0.604167	NA	4.0625	11.1875	NA	NA	NA
LOC729973	8.14583	NA	1.52083	1.1875	5.47917	NA	8.9375	NA	11.0208	3.85417	4.9375	1.22917	2.9375
LOC644655	9.8125	2.85417	10.8125	7.1875	6.35417	20.9792	5.85417	16.6875	14.5208	17.3125	13.5625	4.6875	17.2708
LOC644656	5.77083	NA	3.10417	17.6875	NA	NA	1.0625	1.8125	NA	NA	NA	1.35417	1.1875
LOC644650	NA	9.9375	9.77083	7.5625	3.22917	NA	5.60417	14.4375	6.5625	1.39583	9.89583	0.6875	NA
SATB2	6.35417	13.1875	0.104167	NA	2.0625	NA	1.39583	NA	NA	8.5625	23.4792	10.5208	2.8125
LOC644652	7.1875	14.6042	2.60417	NA	5.35417	9.22917	5.8125	11.8125	0.354167	NA	6.35417	10.5208	3.6875
LOC644658	NA	22.0208	7.47917	11.8542	3.85417	NA	1.5625	4.10417	2.60417	NA	4.10417	NA	1.14583
LOC440067	2.14583	1.97917	2.0625	NA	6.64583	NA	NA	4.52083	NA	NA	NA	8.47917	NA
CNNM1	NA	NA	5.10417	NA	NA	NA	NA	1.0625	NA	NA	NA	NA	NA
CNNM3	73.9375	120.438	148.021	115.688	92.1042	88.0208	90.1458	82.6875	100.021	105.896	59.8958	83.8125	65.1458
CNNM2	8.84026666667	2.583335	2.3749985	5.09027766667	11.7013766667	11.8125	10.3402766667	2.1875015	13.6458	3.8125	7.64582333333	11.1875	10.708315
CNNM4	3.10417	2.14583	NA	7.6875	2.64583	6.89583	13.1875	7.35417	12.2708	10.1875	9.9375	13.9792	11.8125
PIP5K1C	116.271	127.104	10.2292	159.979	76.4792	29.1875	78.6042	53.9375	109.062	142.438	92.7708	92.6875	113.521
PIP5K1B	24.04165	23.0625	27.3541566667	21.3819433333	10.312485	12.8680666667	12.9097333333	26.1667	16.2847223333	14.062485	10.4236233333	13.75	6.826389
PIP5K1A	11.0625	6.0625	23.9375	4.10417	10.9375	12.5208	25.2708	10.0625	0.270833	NA	9.97917	16.1875	8.8125
PHF14	44.47920825	43.2014	10.14583425	29.7291666667	35.82291675	21.86459175	29.8646	14.2708566667	43.5728	60.0067666667	54.166625	54.44786675	52.624975
PHF15	67.8542	56.4375	219.604	63.2708	79.6875	45.2292	37.0208	63.8125	98.9792	116.146	68.0625	99.2292	71.8125
PHF16	17.979185	20.041665	15.9375	27.8125	17.187485	21.85415	14.874985	20.5625	23.8125	21.229185	22.458335	23.958335	15.854185
PHF17	52.3680666667	52.8958	52.20139	37.2430666667	77.29165	98.56275	43.8819666667	114.2085	33.1736	48.5625	48.10415	37.4652666667	45.56251
PHF10	27.4792	31.2292	8.4375	34.3542	30.4375	43.6458	62.5208	14.8125	31.8542	30.9792	34.7708	37.0208	44.8958
PHF11	1263.7986	753.435266667	595.6595	706.368066667	687.5214	747.644166667	479.506733333	623.979056667	922.326933333	839.505266667	831.131933333	711.048266667	774.9214
PHF12	40.979165	23.5625133333	68.2916	29.145835	9.67362333333	7.840289	27.437485	66.083415	27.1875233333	27.66665	29.750015	19.7986	23.479185
PHF13	70.6875	107.521	61.0208	173.812	92.3542	94.5208	210.521	310.104	101.562	93.6458	95.0625	110.146	75.1458
PHF19	71.6181	57.3125	27.2430433333	57.6458333333	76.507	45.4930333333	58.4791666667	96.9790666667	79.993	64.1458666667	30.2847333333	46.2847333333	55.7153
UBN2	33.1458	45.9792	48.3958	47.2292	61.9792	50.0625	61.9792	56.1875	108.896	34.8542	35.7708	36.3542	83.8958
UBN1	229.000085	258.166585	1612.230415	246.729085	176.062415	382.646	407.16675	404.87475	218.37525	154.39575	220.729085	370.396	408.354
PNLIPRP1	NA	2.14583	NA	NA	2.64583	1.9375	2.77083	NA	NA	NA	0.104167	NA	2.4375
PNLIPRP3	NA	NA	NA	0.3125	NA	5.9375	NA	NA	NA	0.3125	NA	NA	NA
PNLIPRP2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ALX3	16.3958	8.25	7.41667	1.39583	2.14583	18.0208	8.9375	NA	11.0208	NA	5.6875	4.64583	9.8125
FLJ40448	2.97917	3.10417	NA	NA	NA	NA	NA	5.72917	0.104167	NA	NA	NA	NA
ALX4	2.60417	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
LOC645302	3.77083	2.85417	5.77083	NA	3.85417	2.27083	1.5625	NA	3.35417	5.8125	NA	2.14583	13.0208
LOC645304	1.5625	18.8542	2.89583	4.64583	5.39583	1.39583	2.27083	2.72917	3.22917	3.85417	1.35417	6.39583	5.60417
LOC645307	NA	NA	6.60417	7.85417	NA	NA	8.5625	NA	9.14583	5.52083	NA	5.3125	NA
LOC645306	14.0208	16.4375	NA	7.22917	13.3125	6.72917	2.4375	1.5625	1.5625	5.02083	1.4375	2.14583	6.72917
MGC24103	3.8125	14.9792	NA	2.4375	7.22917	7.27083	1.5625	NA	NA	NA	6.5625	3.85417	NA
CYP21A2	3.14583	NA	14.0625	0.604167	13.6458	4.0625	5.60417	NA	0.270833	9.1875	1.9375	NA	3.27083
LOC653512	NA	2.4375	2.4375	0.729167	NA	NA	NA	NA	NA	NA	NA	NA	0.604167
SYNGAP1	6.85417	5.9375	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
COL24A1	6.27083	1.1875	2.5625	NA	6.89583	26.6875	9.4375	10.4375	12.3125	NA	5.52083	12.6042	0.6875
C21orf81	3.6875	6.5625	4.833335	8.16665	7.0625	9.291665	6.645835	2.60417	5.3541835	2.39583	3.85417	NA	4.64583
C21orf87	NA	NA	2.5625	34.3542	NA	NA	NA	NA	NA	NA	NA	NA	NA
C21orf86	NA	2.9375	NA	0.229167	9.8125	NA	3.10417	2.9375	8.8125	NA	NA	NA	9.89583
C21orf84	12.5625	8.5625	83.6875	22.9375	14.5208	10.5208	17.3958	7.1875	5.60417	7.22917	1.77083	NA	9.4375
C21orf88	0.6875	NA	1.5625	NA	NA	NA	2.3125	NA	NA	NA	NA	2.9375	NA
GPR39	NA	5.22917	NA	NA	NA	NA	NA	1.35417	2.4375	3.85417	NA	NA	NA
GPR31	5.64583	2.9375	NA	NA	7.27083	NA	NA	NA	14.5625	5.02083	2.4375	1.3125	NA
GPR32	NA	NA	15.7292	10.8125	NA	NA	NA	NA	5.39583	NA	NA	NA	5.02083
GPR35	27.0625	4.64583	11.4375	27.8542	58.8542	31.9375	98.0208	54.7292	19.8542	57.2708	15.0208	30.4375	36.6042
GPR34	99.3542	35.6042	82.7708	40.3542	43.3125	67.5625	22.8542	14.0208	39.4792	165.271	48.5208	39.0625	64.70825
GPR37	NA	7.27083	3.52083	2.9375	8.35417	4.02083	11.5208	NA	2.9375	3.27083	2.77083	3.22917	5.97917
SUGT1	67.0208	46.0208	16.4375	57.1458	41.6875	46.8542	24.0625	17.3125	59.9375	87.1875	76.8542	95.5625	55.3958
ZIC5	6.47917	NA	5.8125	15.2708	11.4375	8.85417	10.5208	6.77083	NA	NA	1.39583	NA	1.0625
ZC3HAV1	296.729066667	161.076566667	301.840166667	195.9792	167.673566667	171.7571	109.701333333	495.908666667	177.951333333	186.632	243.951333333	202.840333333	234.3959
ZIC2	5.5625	5.35417	5.64583	NA	NA	NA	NA	2.8125	NA	NA	NA	2.9375	5.64583
TARSL2	7.72917	5.97917	11.8542	23.1875	10.9375	14.8125	7.0625	8.72917	15.3958	2.52083	17.2292	26.3125	16.9375
SCEL	2.9375	1.6875	5.35417	NA	2.85417	7.8125	NA	2.7708315	3.0625	11.1875	NA	0.979167	NA
FUNDC1	56.4375	61.4792	104.688	76.7292	87.1875	60.9792	30.1458	55.1042	88.7708	105.562	63.8542	67.1042	75.1875
CC2D1A	29.1042	17.7708	41.2708	32.3958	17.9792	25.5625	27.6875	26.6458	22.6042	31.8125	21.0208	24.7708	39.2708
CC2D1B	22.5	35.6875	NA	16.3958	8.47915	43.7917	19.58335	7.97917	24.6667	17.916665	33.4583	19.04165	18.97915
APLP2	358.3545	235.583	77.125085	219.8545	243.625	230.0415	274.896	223.9165	180.2709	252.312	350.896	399.5625	278.8335
C10orf136	2.3125	8.9375	39.0208	3.02083	33.3125	0.354167	19.4792	NA	NA	10.1875	2.85417	2.60417	5.3125
C10orf137	106.021	104.771	77.8542	87.1875	28.8958	61.7708	54.6042	45.6042	109.688	60.8958	122.896	108.562	83.9792
GK2	NA	NA	NA	0.354167	NA	NA	NA	NA	4.64583	6.3125	4.35417	NA	NA
GK5	58.5208	41.4375	57.8542	22.4792	77.8125	86.8542	68.1042	49.8125	48.1042	9.5625	27.3125	13.5625	40.3542
LOC201140	3.35417	1.1875	NA	NA	NA	NA	NA	3.6875	8.39583	NA	5.5625	3.6875	NA
PTPDC1	2.3124985	NA	0.354167	8.25693333333	NA	NA	NA	NA	6.1875	NA	4.64583	NA	3.6875
BCCIP	118.8335	121.33325	55.5520325	119.6563	187.844125	220.833375	119.322925	74.531375	98.072775	124.18745	126.187425	171.0937	142.520675
C21orf55	15943.4	20080.6	15042.6	13954.3	15765.7	16815.0	16763.0	15875.9	14154.5	7999.6	13823.4	13535.1	14098.9
NADK	357.604	307.604	1046.69	223.896	218.396	189.062	194.729	337.979	302.938	341.938	275.979	251.521	229.938
NARG1L	70.9098	50.8680333333	55.3957666667	58.2569666667	48.1736	71.2846666667	61.6180666667	51.5209	60.8403333333	22.9652666667	44.7986	35.6875	50.9652666667
C21orf59	40.909889	76.291585	46.9791835	108.271	64.4999	46.0	36.4375	24.3958335	52.1042233333	60.458415	56.1249	72.06275	60.999915
OR1K1	NA	NA	10.9375	0.104167	13.2292	NA	0.854167	NA	2.60417	7.97917	NA	3.0625	1.10417
PUS10	3.97917	NA	NA	NA	NA	NA	NA	0.6875	0.104167	2.3125	19.6458	NA	18.8542
FLJ40852	17.6875	10.5208	5.35417	11.4375	7.77083	17.1875	8.02083	9.0625	5.8125	15.4792	8.02083	8.0625	8.97917
CTDSPL2	67.54165	70.16665	46.8125	53.0417	66.8125	73.14585	51.91665	50.5208	71.125	59.4375	72.39585	59.7083	74.41665
DIP2A	17.262494	12.47084	18.81249	10.1041621667	17.795832	15.312505	15.345846	7.5125	13.1374934	23.4791666667	13.2375	9.779154	15.47916
DIP2B	208.43775	195.2291	330.5625	215.81275	210.56275	213.56225	197.72925	388.4165	275.9789	233.7501	379.3335	355.125	279.7705
DIP2C	NA	6.89583	3.10417	NA	0.604167	NA	NA	10.9375	4.64583	5.97917	NA	6.72917	NA
LOC653349	6.67361	2.47916666667	9.27085	6.645835	4.333335	7.6875	7.52083	2.2291685	5.333335	8.78471	4.375	5.65972333333	1.14583
LOC653346	6.85417	14.1875	NA	13.3958	9.22917	5.52083	7.77083	47.3125	6.5625	6.35417	3.6875	18.0208	12.4792
LOC653344	NA	NA	NA	0.6875	0.229167	NA	NA	2.27083	2.14583	NA	3.77083	NA	NA
LOC646519	15.0208	1.8125	9.4375	1.39583	NA	NA	NA	3.0625	NA	NA	8.35417	2.3125	4.0625
SCGB1D1	NA	0.104167	1.3125	3.22917	7.9375	5.6875	2.14583	2.5625	2.3125	NA	NA	11.1875	7.27083
LOC646512	NA	NA	NA	NA	NA	NA	NA	1.35417	NA	NA	NA	NA	0.8125
LOC646515	7.35417	5.39583	35.8958	5.85417	4.64583	13.6458	11.1875	0.354167	10.4375	2.02083	NA	11.3542	4.72917
ADPRHL1	4.6875	5.583335	10.04165	1.35417	17.1458	6.0	7.8749835	4.89583	7.1875	2.14583	9.77083	4.9375	4.354165
ADPRHL2	254.521	131.271	182.062	86.1875	124.854	124.854	76.0208	96.9792	128.979	200.604	147.771	188.188	100.604
LOC392196	3.85417	6.85417	9.22917	9.60417	6.47917	NA	1.02083	15.3958	12.5208	5.9375	6.72917	7.5625	1.1875
CD300LF	831.021	687.438	561.562	985.688	639.938	630.229	506.812	819.021	576.812	809.438	648.729	863.688	803.188
AHCYL1	529.604	553.354	392.438	546.021	496.979	399.521	395.979	439.562	705.021	731.812	709.021	784.396	601.562
AHCYL2	24.6042	24.8125	7.1875	50.5625	35.8958	28.6458	39.3125	12.1458	57.7708	40.0208	51.0625	54.5208	23.8958
STUB1	81.77085	74.10425	114.1249	116.7499	132.354	95.85415	189.729	105.5001	106.9376	127.1874	80.95825	78.125	78.35415
A4GNT	5.52083	1.35417	17.7708	4.64583	8.02083	12.9375	4.5625	13.6458	3.22917	5.8125	8.10417	8.14583	17.9375
CAPN7	24.833315	12.916685	15.6458335	15.6458335	45.75	109.896	39.583315	12.35415	20.395815	9.291685	61.3125	15.52085	22.083315
CAPN5	3.22917	NA	6.72917	4.3125	1.89583	7.6875	6.39583	NA	1.27083	0.645833	2.0625	3.6875	8.9375
CAPN3	58.479111	46.9791666667	61.09011	59.3956666667	25.57639	42.125	29.0764	40.1597333333	72.25689	17.4791566667	27.9097333333	20.4236	55.79165
CAPN2	174.188	96.8125	9.39583	82.8542	116.562	118.354	122.562	77.4375	88.0208	127.021	123.562	136.646	125.396
CAPN1	485.354	349.521	578.021	396.271	347.479	376.271	639.938	532.229	510.729	553.354	468.854	482.646	443.229
SEPT14	NA	NA	0.3125	NA	NA	NA	5.85417	9.22917	NA	3.85417	NA	NA	8.22917
DLEU1	1.27083	4.75	2.9374985	4.6875	3.22917	5.875	8.562485	4.64583	3.85417	11.8542	4.4375	10.9375	6.9375
SEPT11	29.8958	42.9375	NA	105.438	43.0625	79.8542	52.8958	13.8125	79.8958	54.8542	47.0208	53.4792	44.4792
SEPT10	4.59027666667	9.187515	9.687515	5.22917	4.9375	2.5625	7.60417	4.57638766667	1.9375	NA	6.85417	10.8125	2.1875015
CAPN9	0.8125	1.5625	1.60417	NA	NA	NA	3.85417	NA	9.5625	NA	9.0625	NA	NA
SEPT12	2.4375	8.97917	12.1042	23.2708	2.72917	10.6458	7.1875	6.1875	4.97917	11.0625	7.97917	9.52083	8.9375
NOD2	548.729	457.188	512.229	459.104	454.521	372.896	401.021	246.896	326.771	248.688	342.229	418.021	367.521
ANKRD36	19.7292	1.1875	4.208335	0.520833	30.4375	8.895835	27.3125	5.02083	7.798601	NA	2.0625	0.104167	7.22917
MEGF11	NA	9.1875	NA	NA	11.3125	14.4375	0.6875	5.10417	NA	10.5208	1.3125	2.89583	NA
MOBKL2B	NA	NA	NA	10.9375	NA	4.64583	NA	NA	12.1458	NA	18.6875	15.2708	NA
MOBKL2C	85.583415	69.45825	86.7292	57.2080835	89.6458	75.4584165	57.0625	48.041665	74.3958	162.479	49.437485	90.1875	54.3958
MOBKL2A	387.188	354.438	822.771	390.104	331.438	338.104	383.688	521.771	227.479	488.312	336.396	328.062	394.604
AANAT	NA	NA	NA	NA	NA	NA	NA	4.64583	2.9375	NA	NA	NA	NA
CDV3	550.2295	463.8335	508.146	466.375	725.4165	720.75	863.188	431.2705	582.813	457.729	854.251	764.104	811.958
LOC730109	6.27083	5.0625	5.39583	2.10417	NA	NA	NA	NA	NA	NA	NA	NA	NA
CMAH	21.54165	17.60415	8.458315	27.45835	28.97915	28.35415	12.83335	24.0625	22.47915	27.6667	23.6667	19.6875	34.7083
SOHLH1	NA	NA	NA	NA	5.35417	9.89583	NA	NA	0.395833	7.5625	NA	1.9375	1.6875
SOHLH2	6.854165	3.4375	26.2083	2.9375	7.229185	7.97917	16.20835	6.0625	6.354165	4.854165	5.75	5.5625	8.22917
GRAMD3	1.14583	NA	0.6875	31.8125	13.5208	14.6875	7.5625	0.6875	0.104167	16.9375	14.4375	7.5625	18.8542
GRAMD2	4.64583	8.10417	1.52083	1.1875	2.14583	NA	NA	1.52083	NA	NA	NA	NA	0.0625
LOC728556	267.562	205.604	347.146	209.229	258.688	231.312	266.146	147.312	192.604	166.354	198.979	206.104	236.688
LOC728554	69.1596666667	116.784766667	37.8404433333	155.9791	67.36821	139.0209	30.9374835	42.72915	105.8336	83.64575	100.7914	180.6249	159.97925
GRAMD4	186.146	186.438	78.3125	206.812	179.021	233.396	258.229	69.5625	100.604	176.938	175.021	249.771	156.729
LOC347487	1.1875	NA	NA	6.39583	8.27083	1.8125	NA	5.8125	1.9375	4.35417	NA	5.85417	NA
CMA1	NA	4.64583	4.8125	2.89583	3.22917	2.5625	8.35417	5.8125	1.9375	NA	NA	2.4375	NA
LOC728080	NA	NA	NA	0.145833	NA	NA	3.85417	4.10417	4.4375	1.1875	4.10417	2.14583	3.85417
POMGNT1	100.604	102.521	8.47917	97.8958	101.979	61.0625	87.0625	32.5625	78.2292	114.312	85.8958	92.2292	97.9375
SLC6A10P	7.35417	8.10417	12.9375	15.2292	9.72917	14.5208	16.2708	13.7708	9.854165	8.8125	7.35417	9.0625	12.2708
CLDN12	0.395833	1.1875	NA	NA	NA	NA	NA	NA	NA	NA	2.9375	NA	NA
CLDN10	NA	8.35417	4.72916666667	2.0	3.541665	4.64583	6.8125	7.60417	5.562499	NA	5.8125	4.0625	3.97917
CLDN11	5.0625	NA	11.7292	4.0625	4.10417	3.22917	8.47917	8.5625	5.64583	11.8542	5.3125	6.85417	3.22917
CLDN16	5.77083	5.0625	45.25	NA	4.416665	7.66665	25.8958	4.35417	NA	NA	7.5625	4.10417	7.60417
CLDN17	NA	0.6875	NA	3.9375	NA	NA	5.52083	NA	NA	NA	NA	NA	NA
CLDN14	126.2916	112.048566667	337.54175	207.7081	238.3334	160.68775	99.2499	243.45825	173.1249	159.3541	131.64575	123.4999	112.8956
CLDN15	53.499915	90.708585	48.2846676667	102.60425	63.375085	33.5763766667	38.92361	50.70835	60.02075	31.3958	53.77075	33.562515	41.54165
CLDN18	2.14583	5.95833	3.09027766667	2.2083335	1.208335	2.73958175	5.895835	2.0625	6.458335	0.8958315	13.1875	NA	3.270835
CLDN19	9.9375	13.7708	18.6875	1.35417	5.64583	10.4375	1.64583	8.22917	6.35417	14.3125	5.0625	13.7708	7.5625
HNRPUL1	632.708	608.2085	556.7915	689.813	761.4795	705.0625	757.6875	744.8335	704.354	769.7085	691.3335	763.208	738.5
LOC221136	17.7708	13.3958	10.7292	3.47917	153.646	104.146	27.6042	5.3125	0.604167	NA	8.10417	21.6042	2.89583
LCE3D	NA	NA	7.47917	2.52083	1.35417	0.104167	8.14583	NA	2.64583	NA	NA	NA	NA
LCE3E	NA	3.0625	NA	0.270833	1.52083	0.270833	3.89583	1.85417	NA	6.0625	5.0625	4.10417	0.270833
LCE3A	NA	2.5625	0.104167	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
LCE3B	NA	1.1875	NA	NA	NA	NA	NA	NA	NA	5.60417	NA	NA	NA
LCE3C	4.4375	6.47917	NA	0.9375	NA	0.604167	4.4375	NA	0.4375	NA	0.354167	NA	NA
PHIP	948.938	897.062	1618.48	1014.98	763.271	769.062	792.229	950.562	1090.9	383.812	810.271	390.438	851.521
MTP18	29.041685	33.02085	6.291665	57.8402233333	50.4096766667	34.0625	49.3543333333	17.27085	42.5	60.520915	71.2708	48.2014333333	35.3541666667
ZNF521	NA	NA	NA	NA	NA	4.6875	1.9375	NA	7.4375	1.39583	NA	NA	NA
ZCRB1	26.6458	38.8125	1.27083	8.0625	5.3125	31.6458	10.3125	30.9792	30.4375	22.4792	22.4375	30.1875	22.4792
ZNF527	3.6875	12.1458	30.9375	1.1875	6.35417	7.27083	NA	3.9375	7.8125	3.85417	0.4375	NA	0.895833
ZNF526	59.4375	79.5625	16.2708	61.9792	57.8125	36.8542	55.6042	39.7708	83.3125	55.2708	60.8958	53.0208	46.8125
